"notificationid","readerid","message","sentdate","isread","daysunseen"
15032,19575,"Your book is due in 1 week! Please return it on time.","2010-03-17",False,5395
3247,15657,"Your book is due in 1 week! Please return it on time.","2010-03-18",False,5394
24209,6667,"Your book is due in 1 week! Please return it on time.","2010-03-18",False,5394
39719,7996,"Your book is due in 1 week! Please return it on time.","2010-03-18",False,5394
17147,27741,"Your book is due in 1 week! Please return it on time.","2010-03-18",False,5394
15572,8399,"Your book is due in 1 week! Please return it on time.","2010-03-18",False,5394
6423,7120,"Your book is due in 1 week! Please return it on time.","2010-03-18",False,5394
42337,30206,"Your book is due in 1 week! Please return it on time.","2010-03-19",False,5393
6089,3634,"Your book is due in 1 week! Please return it on time.","2010-03-19",False,5393
20446,15448,"Your book is due in 1 week! Please return it on time.","2010-03-19",False,5393
8488,14334,"Your book is due in 1 week! Please return it on time.","2010-03-19",False,5393
24681,4851,"Your book is due in 1 week! Please return it on time.","2010-03-19",False,5393
36736,5289,"Your book is due in 1 week! Please return it on time.","2010-03-19",False,5393
2381,681,"Your book is due in 1 week! Please return it on time.","2010-03-20",False,5392
33352,27020,"Your book is due in 1 week! Please return it on time.","2010-03-20",False,5392
18800,3325,"Your book is due in 1 week! Please return it on time.","2010-03-20",False,5392
22475,5743,"Your book is due in 1 week! Please return it on time.","2010-03-20",False,5392
36992,25225,"Your book is due in 1 week! Please return it on time.","2010-03-21",False,5391
45650,17210,"Your book is due in 1 week! Please return it on time.","2010-03-21",False,5391
11672,20296,"Your book is due in 1 week! Please return it on time.","2010-03-21",False,5391
48963,7452,"Your book is due in 1 week! Please return it on time.","2010-03-21",False,5391
2299,27091,"Your book is due in 1 week! Please return it on time.","2010-03-21",False,5391
27229,12862,"Your book is due in 1 week! Please return it on time.","2010-03-21",False,5391
49522,14636,"Your book is due in 1 week! Please return it on time.","2010-03-22",False,5390
37288,10818,"Your book is due in 1 week! Please return it on time.","2010-03-22",False,5390
32356,10524,"Your book is due in 1 week! Please return it on time.","2010-03-22",False,5390
23964,2220,"Your book is due in 1 week! Please return it on time.","2010-03-22",False,5390
39981,5050,"Your book is due in 1 week! Please return it on time.","2010-03-22",False,5390
5373,19558,"Your book is due in 1 week! Please return it on time.","2010-03-22",False,5390
19414,24127,"Your book is due in 1 week! Please return it on time.","2010-03-23",False,5389
24492,4627,"Your book is due in 1 week! Please return it on time.","2010-03-23",False,5389
29591,10817,"Your book is due in 1 week! Please return it on time.","2010-03-23",False,5389
37449,11336,"Your book is due in 1 week! Please return it on time.","2010-03-23",False,5389
39142,1805,"Your book is due in 1 week! Please return it on time.","2010-03-23",False,5389
32216,1583,"Your book is due in 1 week! Please return it on time.","2010-03-23",False,5389
23385,28235,"Your book is due in 1 week! Please return it on time.","2010-03-24",False,5388
26952,30883,"Your book is due in 1 week! Please return it on time.","2010-03-24",False,5388
1559,25095,"Your book is due in 1 week! Please return it on time.","2010-03-24",False,5388
29209,17101,"Your book is due in 1 week! Please return it on time.","2010-03-24",False,5388
766,877,"Your book is due in 1 week! Please return it on time.","2010-03-24",False,5388
47077,22829,"Your book is due in 1 week! Please return it on time.","2010-03-25",False,5387
28816,18173,"Your book is due in 1 week! Please return it on time.","2010-03-25",False,5387
34101,23324,"Your book is due in 1 week! Please return it on time.","2010-03-25",False,5387
16070,22160,"Your book is due in 1 week! Please return it on time.","2010-03-25",False,5387
29466,32559,"Your book is due in 1 week! Please return it on time.","2010-03-26",False,5386
8434,7424,"Your book is due in 1 week! Please return it on time.","2010-03-26",False,5386
37682,24438,"Your book is due in 1 week! Please return it on time.","2010-03-26",False,5386
19339,20522,"Your book is due in 1 week! Please return it on time.","2010-03-26",False,5386
8075,29924,"Your book is due in 1 week! Please return it on time.","2010-03-26",False,5386
34924,20647,"Your book is due in 1 week! Please return it on time.","2010-03-27",False,5385
13034,32731,"Your book is due in 1 week! Please return it on time.","2010-03-27",False,5385
5913,25995,"Your book is due in 1 week! Please return it on time.","2010-03-27",False,5385
37925,5902,"Your book is due in 1 week! Please return it on time.","2010-03-27",False,5385
21347,14572,"Your book is due in 1 week! Please return it on time.","2010-03-27",False,5385
41496,20034,"Your book is due in 1 week! Please return it on time.","2010-03-28",False,5384
13160,12152,"Your book is due in 1 week! Please return it on time.","2010-03-28",False,5384
15802,12689,"Your book is due in 1 week! Please return it on time.","2010-03-28",False,5384
12866,3120,"Your book is due in 1 week! Please return it on time.","2010-03-28",False,5384
14477,2361,"Your book is due in 1 week! Please return it on time.","2010-03-29",False,5383
13539,4456,"Your book is due in 1 week! Please return it on time.","2010-03-29",False,5383
45278,14112,"Your book is due in 1 week! Please return it on time.","2010-03-29",False,5383
25828,23105,"Your book is due in 1 week! Please return it on time.","2010-03-29",False,5383
24382,14245,"Your book is due in 1 week! Please return it on time.","2010-03-29",False,5383
43983,15433,"Your book is due in 1 week! Please return it on time.","2010-03-29",False,5383
49431,27077,"Your book is due in 1 week! Please return it on time.","2010-03-29",False,5383
2899,17687,"Your book is due in 1 week! Please return it on time.","2010-03-29",False,5383
32488,16398,"Your book is due in 1 week! Please return it on time.","2010-03-30",False,5382
47332,7611,"Your book is due in 1 week! Please return it on time.","2010-03-30",False,5382
22175,5185,"Your book is due in 1 week! Please return it on time.","2010-03-30",False,5382
13447,25471,"Your book is due in 1 week! Please return it on time.","2010-03-30",False,5382
26001,17512,"Your book is due in 1 week! Please return it on time.","2010-03-30",False,5382
47867,29769,"Your book is due in 1 week! Please return it on time.","2010-03-30",False,5382
24914,5444,"Your book is due in 1 week! Please return it on time.","2010-03-31",False,5381
30673,30097,"Your book is due in 1 week! Please return it on time.","2010-03-31",False,5381
13587,13605,"Your book is due in 1 week! Please return it on time.","2010-03-31",False,5381
10980,572,"Your book is due in 1 week! Please return it on time.","2010-04-01",False,5380
45231,32641,"Your book is due in 1 week! Please return it on time.","2010-04-01",False,5380
49098,7710,"Your book is due in 1 week! Please return it on time.","2010-04-01",False,5380
19712,29810,"Your book is due in 1 week! Please return it on time.","2010-04-01",False,5380
12634,13777,"Your book is due in 1 week! Please return it on time.","2010-04-01",False,5380
10715,9466,"Your book is due in 1 week! Please return it on time.","2010-04-02",False,5379
18107,14784,"Your book is due in 1 week! Please return it on time.","2010-04-02",False,5379
17567,10014,"Your book is due in 1 week! Please return it on time.","2010-04-02",False,5379
36704,2078,"Your book is due in 1 week! Please return it on time.","2010-04-02",False,5379
44145,22459,"Your book is due in 1 week! Please return it on time.","2010-04-02",False,5379
46177,17748,"Your book is due in 1 week! Please return it on time.","2010-04-02",False,5379
28753,2331,"Your book is due in 1 week! Please return it on time.","2010-04-03",False,5378
33291,14743,"Your book is due in 1 week! Please return it on time.","2010-04-03",False,5378
26141,17432,"Your book is due in 1 week! Please return it on time.","2010-04-03",False,5378
4453,3500,"Your book is due in 1 week! Please return it on time.","2010-04-03",False,5378
39759,25294,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
7839,7379,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
46093,20639,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
24609,3696,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
6395,10603,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
33061,7228,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
30256,13307,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
29726,19236,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
14484,11142,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
13163,4972,"Your book is due in 1 week! Please return it on time.","2010-04-04",False,5377
29369,6037,"Your book is due in 1 week! Please return it on time.","2010-04-05",False,5376
31101,3733,"Your book is due in 1 week! Please return it on time.","2010-04-05",False,5376
6950,6660,"Your book is due in 1 week! Please return it on time.","2010-04-05",False,5376
33866,31557,"Your book is due in 1 week! Please return it on time.","2010-04-05",False,5376
18427,25107,"Your book is due in 1 week! Please return it on time.","2010-04-06",False,5375
48584,10995,"Your book is due in 1 week! Please return it on time.","2010-04-06",False,5375
11279,15834,"Your book is due in 1 week! Please return it on time.","2010-04-07",False,5374
25698,10764,"Your book is due in 1 week! Please return it on time.","2010-04-07",False,5374
2206,16930,"Your book is due in 1 week! Please return it on time.","2010-04-07",False,5374
43951,5433,"Your book is due in 1 week! Please return it on time.","2010-04-08",False,5373
23110,10734,"Your book is due in 1 week! Please return it on time.","2010-04-08",False,5373
36382,14641,"Your book is due in 1 week! Please return it on time.","2010-04-08",False,5373
33993,28208,"Your book is due in 1 week! Please return it on time.","2010-04-08",False,5373
32873,11970,"Your book is due in 1 week! Please return it on time.","2010-04-08",False,5373
23003,6180,"Your book is due in 1 week! Please return it on time.","2010-04-08",False,5373
25589,10474,"Your book is due in 1 week! Please return it on time.","2010-04-08",False,5373
43696,23350,"Your book is due in 1 week! Please return it on time.","2010-04-09",False,5372
12765,21820,"Your book is due in 1 week! Please return it on time.","2010-04-09",False,5372
33535,12469,"Your book is due in 1 week! Please return it on time.","2010-04-09",False,5372
6542,31076,"Your book is due in 1 week! Please return it on time.","2010-04-09",False,5372
481,13067,"Your book is due in 1 week! Please return it on time.","2010-04-10",False,5371
8951,20766,"Your book is due in 1 week! Please return it on time.","2010-04-10",False,5371
18023,12191,"Your book is due in 1 week! Please return it on time.","2010-04-10",False,5371
43789,7933,"Your book is due in 1 week! Please return it on time.","2010-04-10",False,5371
18229,8230,"Your book is due in 1 week! Please return it on time.","2010-04-10",False,5371
